district,total_population,senior_population,senior_percentage,area_degrees,senior_density_per_deg,area_km2,senior_density_per_km2
Port Dickson,132.7,40.1,30.21853805576489,0.0474426264999999,845.2314502444349,586.1062077809987,0.06841763398449373
Port Dickson,135.2,40.1,29.65976331360947,0.0474426264999999,845.2314502444349,586.1062077809987,0.06841763398449373
Rembau,47.3,22.7,47.99154334038055,0.0325403568000003,697.5953011062173,402.0035679072037,0.05646716052341093
Rembau,47.4,22.7,47.89029535864979,0.0325403568000003,697.5953011062173,402.0035679072037,0.05646716052341093
Rembau,47.8,22.7,47.48953974895397,0.0325403568000003,697.5953011062173,402.0035679072037,0.05646716052341093
Rembau,48.5,22.7,46.8041237113402,0.0325403568000003,697.5953011062173,402.0035679072037,0.05646716052341093
Rembau,49.2,22.7,46.138211382113816,0.0325403568000003,697.5953011062173,402.0035679072037,0.05646716052341093
Seremban,692.3,229.2,33.10703452260581,0.0780913524499992,2935.024081530072,964.74056816729,0.23757682382467799
Seremban,696.1,229.2,32.92630369199827,0.0780913524499992,2935.024081530072,964.74056816729,0.23757682382467799
Seremban,696.9,229.2,32.88850624192854,0.0780913524499992,2935.024081530072,964.74056816729,0.23757682382467799
Seremban,705.5,229.2,32.487597448618,0.0780913524499992,2935.024081530072,964.74056816729,0.23757682382467799
Seremban,712.7,229.2,32.159393854356665,0.0780913524499992,2935.024081530072,964.74056816729,0.23757682382467799
Tampin,88.1,37.4,42.45175936435868,0.07001742485,534.1527495494569,864.9952665968999,0.043237230819933414
Tampin,88.8,37.4,42.11711711711711,0.07001742485,534.1527495494569,864.9952665968999,0.043237230819933414
Tampin,88.8,37.4,42.11711711711711,0.07001742485,534.1527495494569,864.9952665968999,0.043237230819933414
Tampin,89.8,37.4,41.648106904231625,0.07001742485,534.1527495494569,864.9952665968999,0.043237230819933414
Tampin,90.6,37.4,41.280353200883,0.07001742485,534.1527495494569,864.9952665968999,0.043237230819933414
Bentong,116.8,43.9,37.58561643835616,0.1498384523000007,292.982204007988,1851.1042397142087,0.023715574227617622
Bentong,115.7,43.9,37.942955920484,0.1498384523000007,292.982204007988,1851.1042397142087,0.023715574227617622
Bentong,116.7,43.9,37.617823479006,0.1498384523000007,292.982204007988,1851.1042397142087,0.023715574227617622
Bentong,119.6,43.9,36.7056856187291,0.1498384523000007,292.982204007988,1851.1042397142087,0.023715574227617622
Bentong,121.2,43.9,36.22112211221122,0.1498384523000007,292.982204007988,1851.1042397142087,0.023715574227617622
Bera,98.1,37.5,38.226299694189606,0.1771480894,211.6872957930981,2188.4874964476,0.017135121887089055
Bera,98.0,37.5,38.265306122448976,0.1771480894,211.6872957930981,2188.4874964476,0.017135121887089055
Bera,98.9,37.5,37.91708796764408,0.1771480894,211.6872957930981,2188.4874964476,0.017135121887089055
Bera,100.1,37.5,37.46253746253746,0.1771480894,211.6872957930981,2188.4874964476,0.017135121887089055
Bera,101.0,37.5,37.12871287128713,0.1771480894,211.6872957930981,2188.4874964476,0.017135121887089055
Cameron Highlands,39.0,15.2,38.97435897435898,0.0564087594499996,269.4616961657023,696.8738142452951,0.021811696306111593
Cameron Highlands,38.5,15.2,39.48051948051948,0.0564087594499996,269.4616961657023,696.8738142452951,0.021811696306111593
Cameron Highlands,39.2,15.2,38.77551020408163,0.0564087594499996,269.4616961657023,696.8738142452951,0.021811696306111593
Cameron Highlands,40.9,15.2,37.16381418092909,0.0564087594499996,269.4616961657023,696.8738142452951,0.021811696306111593
Cameron Highlands,44.5,15.2,34.157303370786515,0.0564087594499996,269.4616961657023,696.8738142452951,0.021811696306111593
Jerantut,96.0,33.0,34.375,0.5905346830000008,55.881561151252406,7295.465473782009,0.004523357710154801
Jerantut,95.9,33.0,34.410844629822726,0.5905346830000008,55.881561151252406,7295.465473782009,0.004523357710154801
Jerantut,97.0,33.0,34.02061855670103,0.5905346830000008,55.881561151252406,7295.465473782009,0.004523357710154801
Jerantut,98.6,33.0,33.46855983772819,0.5905346830000008,55.881561151252406,7295.465473782009,0.004523357710154801
Jerantut,100.0,33.0,33.0,0.5905346830000008,55.881561151252406,7295.465473782009,0.004523357710154801
Kuantan,548.0,184.4,33.64963503649635,0.2497097672500006,738.457297969387,3084.9144646065074,0.05977475295203069
Kuantan,554.6,184.4,33.24918860439956,0.2497097672500006,738.457297969387,3084.9144646065074,0.05977475295203069
Kuantan,557.9,184.4,33.052518372468185,0.2497097672500006,738.457297969387,3084.9144646065074,0.05977475295203069
Kuantan,565.8,184.4,32.591021562389535,0.2497097672500006,738.457297969387,3084.9144646065074,0.05977475295203069
Kuantan,571.3,184.4,32.27726238403641,0.2497097672500006,738.457297969387,3084.9144646065074,0.05977475295203069
Lipis,96.6,27.7,28.67494824016564,0.4358023394499998,63.56092542999773,5383.902101565298,0.005144967251902034
Lipis,96.6,27.7,28.67494824016564,0.4358023394499998,63.56092542999773,5383.902101565298,0.005144967251902034
Lipis,97.9,27.7,28.29417773237998,0.4358023394499998,63.56092542999773,5383.902101565298,0.005144967251902034
Lipis,100.1,27.7,27.672327672327672,0.4358023394499998,63.56092542999773,5383.902101565298,0.005144967251902034
Lipis,102.2,27.7,27.10371819960861,0.4358023394499998,63.56092542999773,5383.902101565298,0.005144967251902034
Maran,112.3,35.300000000000004,31.43365983971505,0.1619006859499997,218.03490079654023,2000.1210742262963,0.01764893158463172
Maran,113.5,35.300000000000004,31.101321585903086,0.1619006859499997,218.03490079654023,2000.1210742262963,0.01764893158463172
Maran,114.7,35.300000000000004,30.77593722755013,0.1619006859499997,218.03490079654023,2000.1210742262963,0.01764893158463172
Maran,117.0,35.300000000000004,30.17094017094017,0.1619006859499997,218.03490079654023,2000.1210742262963,0.01764893158463172
Maran,119.1,35.300000000000004,29.63895885810244,0.1619006859499997,218.03490079654023,2000.1210742262963,0.01764893158463172
Pekan,121.2,30.8,25.41254125412541,0.3011397747499996,102.27808673088622,3720.280777261495,0.008278945016260824
Pekan,122.6,30.8,25.12234910277325,0.3011397747499996,102.27808673088622,3720.280777261495,0.008278945016260824
Pekan,123.5,30.8,24.93927125506073,0.3011397747499996,102.27808673088622,3720.280777261495,0.008278945016260824
Pekan,125.9,30.8,24.463860206513104,0.3011397747499996,102.27808673088622,3720.280777261495,0.008278945016260824
Pekan,128.0,30.8,24.0625,0.3011397747499996,102.27808673088622,3720.280777261495,0.008278945016260824
Raub,96.1,37.3,38.81373569198751,0.1894003584999994,196.93732522686915,2339.8520289089925,0.015941178988737995
Raub,96.0,37.3,38.85416666666666,0.1894003584999994,196.93732522686915,2339.8520289089925,0.015941178988737995
Raub,96.8,37.3,38.53305785123967,0.1894003584999994,196.93732522686915,2339.8520289089925,0.015941178988737995
Raub,98.8,37.3,37.75303643724696,0.1894003584999994,196.93732522686915,2339.8520289089925,0.015941178988737995
Raub,100.1,37.3,37.26273726273726,0.1894003584999994,196.93732522686915,2339.8520289089925,0.015941178988737995
Rompin,98.1,27.7,28.23649337410805,0.4302490162999995,64.3813209341207,5315.296347370194,0.005211374529231075
Rompin,100.6,27.7,27.534791252485093,0.4302490162999995,64.3813209341207,5315.296347370194,0.005211374529231075
Rompin,100.4,27.7,27.589641434262944,0.4302490162999995,64.3813209341207,5315.296347370194,0.005211374529231075
Rompin,101.6,27.7,27.263779527559056,0.4302490162999995,64.3813209341207,5315.296347370194,0.005211374529231075
Rompin,102.9,27.7,26.91933916423712,0.4302490162999995,64.3813209341207,5315.296347370194,0.005211374529231075
Temerloh,169.0,62.1,36.74556213017752,0.1853987903999993,334.9536416392943,2290.416656601591,0.027112970830443124
Temerloh,169.4,62.1,36.65879574970485,0.1853987903999993,334.9536416392943,2290.416656601591,0.027112970830443124
Temerloh,171.4,62.1,36.23103850641773,0.1853987903999993,334.9536416392943,2290.416656601591,0.027112970830443124
Temerloh,174.7,62.1,35.54665140240412,0.1853987903999993,334.9536416392943,2290.416656601591,0.027112970830443124
Temerloh,177.9,62.1,34.90725126475548,0.1853987903999993,334.9536416392943,2290.416656601591,0.027112970830443124
Bagan Datuk,82.8,32.3,39.00966183574879,0.0788293447499996,409.7458897119674,973.8577250414951,0.0331670624665669
Bagan Datuk,83.6,32.3,38.63636363636363,0.0788293447499996,409.7458897119674,973.8577250414951,0.0331670624665669
Bagan Datuk,82.3,32.3,39.246658566221136,0.0788293447499996,409.7458897119674,973.8577250414951,0.0331670624665669
Bagan Datuk,82.8,32.3,39.00966183574879,0.0788293447499996,409.7458897119674,973.8577250414951,0.0331670624665669
Bagan Datuk,83.4,32.3,38.72901678657074,0.0788293447499996,409.7458897119674,973.8577250414951,0.0331670624665669
Batang Padang,124.0,62.3,50.24193548387097,0.1446953618999998,430.5597579765966,1787.5665009125973,0.03485185024903649
Batang Padang,126.3,62.3,49.32699920823436,0.1446953618999998,430.5597579765966,1787.5665009125973,0.03485185024903649
Batang Padang,125.7,62.3,49.56245027844073,0.1446953618999998,430.5597579765966,1787.5665009125973,0.03485185024903649
Batang Padang,126.2,62.3,49.366085578446906,0.1446953618999998,430.5597579765966,1787.5665009125973,0.03485185024903649
Batang Padang,126.7,62.3,49.17127071823204,0.1446953618999998,430.5597579765966,1787.5665009125973,0.03485185024903649
Hilir Perak,142.0,77.7,54.718309859154935,0.0664727797499997,1168.8995148423942,821.2047210314962,0.09461708878439329
Hilir Perak,145.0,77.7,53.58620689655172,0.0664727797499997,1168.8995148423942,821.2047210314962,0.09461708878439329
Hilir Perak,142.3,77.7,54.60295151089248,0.0664727797499997,1168.8995148423942,821.2047210314962,0.09461708878439329
Hilir Perak,142.1,77.7,54.67980295566503,0.0664727797499997,1168.8995148423942,821.2047210314962,0.09461708878439329
Hilir Perak,141.9,77.7,54.7568710359408,0.0664727797499997,1168.8995148423942,821.2047210314962,0.09461708878439329
Hulu Perak,95.1,38.5,40.483701366982125,0.5343053882000002,72.05617021700098,6600.808765822802,0.005832618602638901
Hulu Perak,95.3,38.5,40.398740818468,0.5343053882000002,72.05617021700098,6600.808765822802,0.005832618602638901
Hulu Perak,95.9,38.5,40.145985401459846,0.5343053882000002,72.05617021700098,6600.808765822802,0.005832618602638901
Hulu Perak,97.1,38.5,39.6498455200824,0.5343053882000002,72.05617021700098,6600.808765822802,0.005832618602638901
Hulu Perak,98.3,38.5,39.16581892166836,0.5343053882000002,72.05617021700098,6600.808765822802,0.005832618602638901
Kampar,98.7,57.5,58.25734549138805,0.0540546634,1063.7380085878017,667.7913116436,0.08610474409808992
Kampar,98.3,57.5,58.4944048830112,0.0540546634,1063.7380085878017,667.7913116436,0.08610474409808992
Kampar,98.2,57.5,58.55397148676171,0.0540546634,1063.7380085878017,667.7913116436,0.08610474409808992
Kampar,98.9,57.5,58.13953488372092,0.0540546634,1063.7380085878017,667.7913116436,0.08610474409808992
Kampar,99.9,57.5,57.55755755755756,0.0540546634,1063.7380085878017,667.7913116436,0.08610474409808992
Kerian,166.4,78.2,46.99519230769231,0.0733137042999999,1066.6491448857273,905.7175029221987,0.08634038731469386
Kerian,167.8,78.2,46.6030989272944,0.0733137042999999,1066.6491448857273,905.7175029221987,0.08634038731469386
Kerian,167.5,78.2,46.6865671641791,0.0733137042999999,1066.6491448857273,905.7175029221987,0.08634038731469386
Kerian,168.5,78.2,46.409495548961424,0.0733137042999999,1066.6491448857273,905.7175029221987,0.08634038731469386
Kerian,169.6,78.2,46.108490566037744,0.0733137042999999,1066.6491448857273,905.7175029221987,0.08634038731469386
Kinta,888.8,450.1,50.641314131413154,0.1043741998000003,4312.368390487998,1289.4388643292039,0.3490665687621821
Kinta,893.6,450.1,50.3692927484333,0.1043741998000003,4312.368390487998,1289.4388643292039,0.3490665687621821
Kinta,895.8,450.1,50.24559053360126,0.1043741998000003,4312.368390487998,1289.4388643292039,0.3490665687621821
Kinta,909.1,450.1,49.510504894951055,0.1043741998000003,4312.368390487998,1289.4388643292039,0.3490665687621821
Kinta,923.3,450.1,48.74905231235785,0.1043741998000003,4312.368390487998,1289.4388643292039,0.3490665687621821
Kuala Kangsar,176.1,83.6,47.47302668938103,0.2082540792500005,401.4327128720565,2572.770895054506,0.03249414868642195
Kuala Kangsar,176.3,83.6,47.41917186613726,0.2082540792500005,401.4327128720565,2572.770895054506,0.03249414868642195
Kuala Kangsar,176.7,83.6,47.31182795698925,0.2082540792500005,401.4327128720565,2572.770895054506,0.03249414868642195
Kuala Kangsar,178.3,83.6,46.88726864834548,0.2082540792500005,401.4327128720565,2572.770895054506,0.03249414868642195
Kuala Kangsar,180.0,83.6,46.44444444444444,0.2082540792500005,401.4327128720565,2572.770895054506,0.03249414868642195
Larut Dan Matang,269.6,145.0,53.7833827893175,0.108639662249999,1334.687507278229,1342.1343874364877,0.10803687123832201
Larut Dan Matang,272.2,145.0,53.26965466568699,0.108639662249999,1334.687507278229,1342.1343874364877,0.10803687123832201
Larut Dan Matang,272.6,145.0,53.191489361702125,0.108639662249999,1334.687507278229,1342.1343874364877,0.10803687123832201
Larut Dan Matang,275.4,145.0,52.65068990559188,0.108639662249999,1334.687507278229,1342.1343874364877,0.10803687123832201
Larut Dan Matang,278.2,145.0,52.12077641984184,0.108639662249999,1334.687507278229,1342.1343874364877,0.10803687123832201
Manjung,247.0,92.9,37.61133603238866,0.0922657744000006,1006.8738988441128,1139.8513769376075,0.08150185355707572
Manjung,250.1,92.9,37.14514194322271,0.0922657744000006,1006.8738988441128,1139.8513769376075,0.08150185355707572
Manjung,249.6,92.9,37.219551282051285,0.0922657744000006,1006.8738988441128,1139.8513769376075,0.08150185355707572
Manjung,252.3,92.9,36.82124455013873,0.0922657744000006,1006.8738988441128,1139.8513769376075,0.08150185355707572
Manjung,255.0,92.9,36.431372549019606,0.0922657744000006,1006.8738988441128,1139.8513769376075,0.08150185355707572
Muallim,76.7,26.4,34.41981747066493,0.0774221215000001,340.9878144452543,956.4728890110011,0.027601409619981764
Muallim,77.9,26.4,33.88960205391528,0.0774221215000001,340.9878144452543,956.4728890110011,0.027601409619981764
Muallim,78.0,26.4,33.84615384615385,0.0774221215000001,340.9878144452543,956.4728890110011,0.027601409619981764
Muallim,78.6,26.4,33.58778625954199,0.0774221215000001,340.9878144452543,956.4728890110011,0.027601409619981764
Muallim,79.3,26.4,33.291298865069365,0.0774221215000001,340.9878144452543,956.4728890110011,0.027601409619981764
Perak Tengah,94.6,36.9,39.00634249471459,0.1029126235499999,358.556596140727,1271.3825513366987,0.029023522433278867
Perak Tengah,95.0,36.9,38.8421052631579,0.1029126235499999,358.556596140727,1271.3825513366987,0.029023522433278867
Perak Tengah,95.6,36.9,38.59832635983263,0.1029126235499999,358.556596140727,1271.3825513366987,0.029023522433278867
Perak Tengah,97.2,36.9,37.96296296296296,0.1029126235499999,358.556596140727,1271.3825513366987,0.029023522433278867
Perak Tengah,98.7,36.9,37.38601823708206,0.1029126235499999,358.556596140727,1271.3825513366987,0.029023522433278867
Selama,34.4,18.1,52.61627906976744,0.0620237970499998,291.82347519628433,766.2419887556975,0.023621780410902096
Selama,34.4,18.1,52.61627906976744,0.0620237970499998,291.82347519628433,766.2419887556975,0.023621780410902096
Selama,34.5,18.1,52.46376811594203,0.0620237970499998,291.82347519628433,766.2419887556975,0.023621780410902096
Selama,34.8,18.1,52.01149425287357,0.0620237970499998,291.82347519628433,766.2419887556975,0.023621780410902096
Selama,35.2,18.1,51.42045454545454,0.0620237970499998,291.82347519628433,766.2419887556975,0.023621780410902096
Perlis,284.9,117.1,41.102141102141104,0.0668486131500007,1751.7192127417932,825.8477668551086,0.14179368728685401
Perlis,287.6,117.1,40.716272600834486,0.0668486131500007,1751.7192127417932,825.8477668551086,0.14179368728685401
Perlis,289.8,117.1,40.4071773636991,0.0668486131500007,1751.7192127417932,825.8477668551086,0.14179368728685401
Perlis,293.1,117.1,39.95223473217332,0.0668486131500007,1751.7192127417932,825.8477668551086,0.14179368728685401
Perlis,296.8,117.1,39.45417789757412,0.0668486131500007,1751.7192127417932,825.8477668551086,0.14179368728685401
Barat Daya,237.7,80.5,33.866217921750106,0.0142430915499998,5651.862849958372,175.95915300869754,0.4574925408740797
Barat Daya,238.5,80.5,33.75262054507338,0.0142430915499998,5651.862849958372,175.95915300869754,0.4574925408740797
Barat Daya,239.6,80.5,33.59766277128548,0.0142430915499998,5651.862849958372,175.95915300869754,0.4574925408740797
Barat Daya,244.2,80.5,32.96478296478297,0.0142430915499998,5651.862849958372,175.95915300869754,0.4574925408740797
Barat Daya,248.3,80.5,32.4204591220298,0.0142430915499998,5651.862849958372,175.95915300869754,0.4574925408740797
Seberang Perai Selatan,184.0,50.0,27.17391304347825,0.01984919845,2518.993405499454,245.2169976513,0.2039010365468233
Seberang Perai Selatan,186.5,50.0,26.80965147453083,0.01984919845,2518.993405499454,245.2169976513,0.2039010365468233
Seberang Perai Selatan,185.5,50.0,26.954177897574123,0.01984919845,2518.993405499454,245.2169976513,0.2039010365468233
Seberang Perai Selatan,186.8,50.0,26.766595289079227,0.01984919845,2518.993405499454,245.2169976513,0.2039010365468233
Seberang Perai Selatan,188.1,50.0,26.581605528973952,0.01984919845,2518.993405499454,245.2169976513,0.2039010365468233
Seberang Perai Tengah,423.0,138.8,32.81323877068558,0.0195881275999998,7085.924843577246,241.99172837039754,0.5735733239094432
Seberang Perai Tengah,421.6,138.8,32.922201138519924,0.0195881275999998,7085.924843577246,241.99172837039754,0.5735733239094432
Seberang Perai Tengah,422.8,138.8,32.82876064333018,0.0195881275999998,7085.924843577246,241.99172837039754,0.5735733239094432
Seberang Perai Tengah,433.5,138.8,32.01845444059977,0.0195881275999998,7085.924843577246,241.99172837039754,0.5735733239094432
Seberang Perai Tengah,443.2,138.8,31.31768953068592,0.0195881275999998,7085.924843577246,241.99172837039754,0.5735733239094432
Seberang Perai Utara,339.1,119.0,35.09289295193158,0.0216941577499991,5485.347777560277,268.0096248434889,0.44401390461067625
Seberang Perai Utara,339.8,119.0,35.020600353148915,0.0216941577499991,5485.347777560277,268.0096248434889,0.44401390461067625
Seberang Perai Utara,341.3,119.0,34.8666861998242,0.0216941577499991,5485.347777560277,268.0096248434889,0.44401390461067625
Seberang Perai Utara,346.6,119.0,34.333525678015,0.0216941577499991,5485.347777560277,268.0096248434889,0.44401390461067625
Seberang Perai Utara,351.0,119.0,33.903133903133906,0.0216941577499991,5485.347777560277,268.0096248434889,0.44401390461067625
Timur Laut,556.6,257.9,46.33489040603664,0.0098887542000003,26080.13049813608,122.16566938680371,2.11106771071201
Timur Laut,553.6,257.9,46.58598265895953,0.0098887542000003,26080.13049813608,122.16566938680371,2.11106771071201
Timur Laut,551.8,257.9,46.73794853207684,0.0098887542000003,26080.13049813608,122.16566938680371,2.11106771071201
Timur Laut,561.6,257.9,45.922364672364665,0.0098887542000003,26080.13049813608,122.16566938680371,2.11106771071201
Timur Laut,569.9,257.9,45.253553254957005,0.0098887542000003,26080.13049813608,122.16566938680371,2.11106771071201
Beaufort,75.7,22.6,29.854689564068693,0.1395236433000002,161.9797151612938,1723.6750893282024,0.01311151976374404
Beaufort,76.5,22.6,29.54248366013072,0.1395236433000002,161.9797151612938,1723.6750893282024,0.01311151976374404
Beaufort,76.1,22.6,29.697766097240475,0.1395236433000002,161.9797151612938,1723.6750893282024,0.01311151976374404
Beaufort,77.0,22.6,29.35064935064936,0.1395236433000002,161.9797151612938,1723.6750893282024,0.01311151976374404
Beaufort,77.6,22.6,29.12371134020619,0.1395236433000002,161.9797151612938,1723.6750893282024,0.01311151976374404
Beluran,77.1,20.1,26.07003891050584,0.4620135389500008,43.50521858229619,5707.71526018831,0.0035215491810179854
Beluran,80.5,20.1,24.968944099378884,0.4620135389500008,43.50521858229619,5707.71526018831,0.0035215491810179854
Beluran,76.3,20.1,26.34338138925295,0.4620135389500008,43.50521858229619,5707.71526018831,0.0035215491810179854
Beluran,83.9,20.1,23.95709177592372,0.4620135389500008,43.50521858229619,5707.71526018831,0.0035215491810179854
Beluran,90.0,20.1,22.333333333333336,0.4620135389500008,43.50521858229619,5707.71526018831,0.0035215491810179854
Kalabakan,48.2,10.2,21.161825726141075,0.3290820596999986,30.995308614813684,4065.4797655337825,0.0025089289796676128
Kalabakan,50.2,10.2,20.3187250996016,0.3290820596999986,30.995308614813684,4065.4797655337825,0.0025089289796676128
Kalabakan,46.6,10.2,21.88841201716738,0.3290820596999986,30.995308614813684,4065.4797655337825,0.0025089289796676128
Kalabakan,53.3,10.2,19.136960600375232,0.3290820596999986,30.995308614813684,4065.4797655337825,0.0025089289796676128
Kalabakan,58.7,10.2,17.376490630323676,0.3290820596999986,30.995308614813684,4065.4797655337825,0.0025089289796676128
Keningau,150.9,50.5,33.465871438038434,0.2939804744500002,171.78011599062498,3631.8347813553023,0.01390481754821313
Keningau,151.2,50.5,33.3994708994709,0.2939804744500002,171.78011599062498,3631.8347813553023,0.01390481754821313
Keningau,153.2,50.5,32.96344647519582,0.2939804744500002,171.78011599062498,3631.8347813553023,0.01390481754821313
Keningau,156.1,50.5,32.351057014734145,0.2939804744500002,171.78011599062498,3631.8347813553023,0.01390481754821313
Keningau,158.1,50.5,31.941808981657186,0.2939804744500002,171.78011599062498,3631.8347813553023,0.01390481754821313
Kinabatangan,143.1,24.3,16.9811320754717,0.5729018534500023,42.41564214475121,7077.629497521329,0.003433352933847435
Kinabatangan,135.4,24.3,17.946824224519943,0.5729018534500023,42.41564214475121,7077.629497521329,0.003433352933847435
Kinabatangan,138.1,24.3,17.595944967414916,0.5729018534500023,42.41564214475121,7077.629497521329,0.003433352933847435
Kinabatangan,149.1,24.3,16.297786720321934,0.5729018534500023,42.41564214475121,7077.629497521329,0.003433352933847435
Kinabatangan,164.2,24.3,14.79902557856273,0.5729018534500023,42.41564214475121,7077.629497521329,0.003433352933847435
Kota Belud,107.2,32.1,29.94402985074627,0.1099664362999993,291.90724988511977,1358.5253540501915,0.023628561590182916
Kota Belud,108.5,32.1,29.5852534562212,0.1099664362999993,291.90724988511977,1358.5253540501915,0.023628561590182916
Kota Belud,108.3,32.1,29.6398891966759,0.1099664362999993,291.90724988511977,1358.5253540501915,0.023628561590182916
Kota Belud,109.6,32.1,29.28832116788321,0.1099664362999993,291.90724988511977,1358.5253540501915,0.023628561590182916
Kota Belud,110.9,32.1,28.944995491433723,0.1099664362999993,291.90724988511977,1358.5253540501915,0.023628561590182916
Kota Kinabalu,500.4,176.1,35.19184652278177,0.0287464435499997,6125.975190416255,355.1335636166963,0.49586977419590994
